time,temperature_2m (°C),relative_humidity_2m (%),precipitation (mm),wind_speed_10m (km/h),et0_fao_evapotranspiration (mm),soil_moisture_0_to_7cm (m³/m³),shortwave_radiation_instant (W/m²)
2023-03-11T16:00,29.2,60,0,15.9,0.33,0.044,300.4
2023-03-11T17:00,27.8,64,0,15.2,0.18,0.047,86.9
2023-03-11T18:00,26.3,79,0,9.8,0.05,0.047,0
2023-03-11T19:00,25.5,82,0,4.6,0,0.047,0
2023-03-11T20:00,24.8,84,0,5.1,0,0.047,0
2023-03-11T21:00,23.4,91,0,4.5,0,0.047,0
2023-03-11T22:00,22.7,88,0,4.2,0,0.047,0
2023-03-11T23:00,22.4,81,0,6.5,0.01,0.047,0
2023-03-12T00:00,21.7,82,0,5.5,0,0.047,0
2023-03-12T01:00,21,86,0,5.1,0,0.047,0
2023-03-12T02:00,20.6,89,0,5.4,0,0.047,0
2023-03-12T03:00,20.3,89,0,5.4,0,0.047,0
2023-03-12T04:00,19.5,90,0,7.3,0,0.047,0
2023-03-12T05:00,20.9,86,0,6,0,0.045,0
2023-03-12T06:00,21.1,86,0,5.2,0.02,0.045,12.3
2023-03-12T07:00,24.6,73,0,5.4,0.09,0.045,198.6
2023-03-12T08:00,27.7,60,0,3.9,0.25,0.045,435.6
2023-03-12T09:00,30.4,44,0,5.4,0.43,0.045,652.8
2023-03-12T10:00,32.1,35,0,8.6,0.6,0.045,816.4
2023-03-12T11:00,33.1,32,0,11.3,0.72,0.045,911.3
2023-03-12T12:00,33.6,28,0,13.2,0.78,0.045,928.4
2023-03-12T13:00,33.8,25,0,14.2,0.77,0.045,868.4
2023-03-12T14:00,33.5,24,0,14.5,0.71,0.045,746.1
2023-03-12T15:00,32.3,29,0,15.2,0.58,0.045,548.4
2023-03-12T16:00,30.6,40,0,14.6,0.39,0.045,316.8
2023-03-12T17:00,28.7,54,0,11.1,0.19,0.045,93.6
2023-03-12T18:00,26.7,73,0,8.2,0.05,0.045,0
2023-03-12T19:00,25.5,79,0,5.5,0.01,0.045,0
2023-03-12T20:00,24.3,83,0,5.5,0,0.045,0
2023-03-12T21:00,23.4,85,0,5.5,0,0.045,0
2023-03-12T22:00,22.7,83,0,6.7,0,0.045,0
2023-03-12T23:00,22.6,82,0,4.8,0,0.045,0
2023-03-13T00:00,23.9,75,0,2.3,0,0.045,0
2023-03-13T01:00,21.5,83,0,3.8,0,0.045,0
2023-03-13T02:00,20.6,82,0,4.1,0,0.045,0
2023-03-13T03:00,20.1,79,0,4,0,0.045,0
2023-03-13T04:00,20.5,72,0,2.5,0,0.045,0
2023-03-13T05:00,22.7,72,0,4.3,0.01,0.045,0
2023-03-13T06:00,20.2,78,0,4.7,0.03,0.045,12.2
2023-03-13T07:00,24.2,62,0,4.3,0.09,0.045,203.7
2023-03-13T08:00,28.1,52,0,3.4,0.25,0.045,443.6
2023-03-13T09:00,31,36,0,2,0.42,0.045,661.4
2023-03-13T10:00,33.1,27,0,4.1,0.59,0.045,825.7
2023-03-13T11:00,34.2,27,0,9,0.73,0.045,921.4
2023-03-13T12:00,34.7,27,0,12.1,0.79,0.045,938.2
2023-03-13T13:00,34.9,23,0,14.1,0.79,0.045,874.1
2023-03-13T14:00,34.5,21,0,14.6,0.72,0.045,733.2
2023-03-13T15:00,33.5,24,0,15.8,0.6,0.045,548.5
2023-03-13T16:00,31.4,37,0,15.8,0.41,0.045,317.8
2023-03-13T17:00,29.2,53,0,12.3,0.2,0.042,94.4
2023-03-13T18:00,27.3,64,0,8,0.07,0.042,0
2023-03-13T19:00,26.2,73,0,6.2,0.02,0.042,0
2023-03-13T20:00,24.6,81,0,5.2,0,0.042,0
2023-03-13T21:00,24.8,75,0,4.8,0.01,0.042,0
2023-03-13T22:00,23.9,73,0,5.6,0.01,0.042,0
2023-03-13T23:00,25.1,64,0,3.5,0.01,0.042,0
2023-03-14T00:00,24.9,62,0,2.6,0,0.042,0
2023-03-14T01:00,24.3,62,0,2.5,0,0.042,0
2023-03-14T02:00,22.1,67,0,4.9,0.01,0.042,0
2023-03-14T03:00,21.9,63,0,4.7,0.01,0.042,0
2023-03-14T04:00,22.3,58,0,2.6,0,0.042,0
2023-03-14T05:00,21.3,62,0,4.6,0.01,0.045,0
2023-03-14T06:00,23.4,51,0,3.3,0.05,0.045,12.1
2023-03-14T07:00,24.4,49,0,2.9,0.08,0.045,177.2
2023-03-14T08:00,28.2,42,0,2.1,0.23,0.045,410.6
2023-03-14T09:00,31.2,36,0,4,0.42,0.045,634.9
2023-03-14T10:00,33.2,31,0,6.6,0.6,0.045,811.4
2023-03-14T11:00,34.2,30,0,10.5,0.74,0.045,918.1
2023-03-14T12:00,34.4,30,0,14.2,0.8,0.045,937.1
2023-03-14T13:00,33.5,31,0,15.9,0.75,0.045,841.3
2023-03-14T14:00,32.7,37,0,15.1,0.66,0.045,722.1
2023-03-14T15:00,31.7,41,0,17.1,0.55,0.045,542.4
2023-03-14T16:00,30.3,52,0,15.3,0.36,0.045,313.3
2023-03-14T17:00,29.4,52,0,13.1,0.2,0.045,91.5
2023-03-14T18:00,27.4,66,0,12.2,0.09,0.045,0
2023-03-14T19:00,26.5,75,0,5.8,0.01,0.045,0
2023-03-14T20:00,25.5,75,0,5.6,0.01,0.045,0
2023-03-14T21:00,24.1,74,0,7.3,0.02,0.045,0
2023-03-14T22:00,23.6,72,0,6.9,0.02,0.045,0
2023-03-14T23:00,23,73,0,8.4,0.02,0.045,0
2023-03-15T00:00,22.9,76,0,8.2,0.02,0.045,0
2023-03-15T01:00,23.6,82,0,7.4,0.01,0.045,0
2023-03-15T02:00,21.9,88,0,6.5,0,0.045,0
2023-03-15T03:00,21.9,90,0,5.6,0,0.045,0
2023-03-15T04:00,21.3,94,0,7.1,0,0.045,0
2023-03-15T05:00,21.7,96,0,8.1,0,0.045,0
2023-03-15T06:00,23.1,92,0,3.3,0.02,0.045,14.4
2023-03-15T07:00,24.6,84,0,2.9,0.07,0.045,179.3
2023-03-15T08:00,27.1,74,0,5.2,0.21,0.045,359
2023-03-15T09:00,29.5,64,0,9.1,0.42,0.045,633.3
2023-03-15T10:00,30.9,58,0,11.5,0.57,0.045,810
2023-03-15T11:00,31.5,56,0,14.1,0.66,0.045,898.2
2023-03-15T12:00,32,52,0,14.8,0.71,0.045,917.9
2023-03-15T13:00,32.3,50,0,14.9,0.7,0.045,848.9
2023-03-15T14:00,30.9,55,0,14.8,0.54,0.045,627.1
2023-03-15T15:00,30.2,59,0,15.1,0.46,0.045,503.4
2023-03-15T16:00,29.1,65,0,15.5,0.31,0.045,286.3
2023-03-15T17:00,27.6,71,0,14,0.16,0.05,87
2023-03-15T18:00,26.6,80,0,15.5,0.06,0.05,0
2023-03-15T19:00,26.3,83,0,12.7,0.03,0.05,0
2023-03-15T20:00,25.9,86,0,7.7,0.01,0.05,0
2023-03-15T21:00,25.8,87,0,6.9,0,0.05,0
2023-03-15T22:00,25.1,90,0,6.7,0,0.05,0
2023-03-15T23:00,24.8,92,0,4.7,0,0.05,0
2023-03-16T00:00,24.3,94,0,4.7,0,0.05,0
2023-03-16T01:00,23.9,96,0,4.4,0,0.05,0
2023-03-16T02:00,23.6,96,0,4.3,0,0.05,0
2023-03-16T03:00,23.2,97,0,3.9,0,0.05,0
2023-03-16T04:00,22.8,98,0,5,0,0.05,0
2023-03-16T05:00,23.4,96,0,7.7,0,0.05,0
2023-03-16T06:00,24.2,94,0,6.2,0.02,0.05,14.3
2023-03-16T07:00,26.2,83,0,7.3,0.08,0.05,151.7
2023-03-16T08:00,28.5,71,0,10,0.24,0.05,379.6
2023-03-16T09:00,30.2,62,0,11.7,0.41,0.05,582.9
2023-03-16T10:00,31,58,0.2,13.4,0.55,0.052,764.6
2023-03-16T11:00,30.9,59,0.5,14.9,0.56,0.057,745
2023-03-16T12:00,31.4,54,0,12.2,0.63,0.057,801.1
2023-03-16T13:00,29.4,59,1.1,10.5,0.55,0.07,708.3
2023-03-16T14:00,30.4,55,0,12.9,0.49,0.069,561.6
2023-03-16T15:00,30,58,0.1,12,0.41,0.07,447.9
2023-03-16T16:00,29,63,0,10.9,0.19,0.069,135
2023-03-16T17:00,28.6,66,0,10.8,0.11,0.063,28.4
2023-03-16T18:00,28.1,67,0,6.1,0.06,0.063,0
2023-03-16T19:00,27.7,72,0,3.1,0,0.063,0
2023-03-16T20:00,27.5,74,0,3.9,0.01,0.063,0
2023-03-16T21:00,26.8,79,0,4.3,0,0.063,0
2023-03-16T22:00,26,83,0,5,0,0.063,0
2023-03-16T23:00,26.6,79,0,3.2,0,0.063,0
2023-03-17T00:00,26.4,80,0,0.8,0,0.063,0
2023-03-17T01:00,25,84,0.7,3.9,0,0.071,0
2023-03-17T02:00,24.5,90,0,5.5,0,0.071,0
2023-03-17T03:00,25.4,85,0,3.4,0,0.071,0
2023-03-17T04:00,22.2,93,4.5,15.3,0,0.133,0
2023-03-17T05:00,23.2,77,0.9,4.5,0,0.092,0
2023-03-17T06:00,23.5,81,0,7.6,0.04,0.092,11.8
2023-03-17T07:00,24.7,79,0,1.5,0.05,0.092,87.1
2023-03-17T08:00,26.4,74,0,5.2,0.11,0.092,136.2
2023-03-17T09:00,25,80,0.3,22.3,0.18,0.094,256.1
2023-03-17T10:00,26.4,75,0.2,11,0.32,0.094,474
2023-03-17T11:00,26.7,73,0,7.2,0.21,0.094,252.1
2023-03-17T12:00,28,67,0,9.6,0.29,0.094,354.1
2023-03-17T13:00,27.7,68,0.2,7.6,0.23,0.095,249.2
2023-03-17T14:00,28.9,60,0,6,0.31,0.094,355.1
2023-03-17T15:00,29.2,55,0,4.5,0.25,0.093,262.2
2023-03-17T16:00,28.9,57,0,6.9,0.22,0.093,197.2
2023-03-17T17:00,27.6,64,0,8.4,0.13,0.116,63.9
2023-03-17T18:00,26.3,74,0,10.4,0.06,0.116,0
2023-03-17T19:00,25.7,80,0,7.1,0.01,0.116,0
2023-03-17T20:00,24.9,85,0,5.8,0,0.116,0
2023-03-17T21:00,24.5,89,0,5.9,0,0.116,0
2023-03-17T22:00,24.6,89,0,6.3,0,0.116,0
2023-03-17T23:00,23.9,92,0,4.8,0,0.116,0
2023-03-18T00:00,23.4,94,0.1,4.8,0,0.117,0
2023-03-18T01:00,23,96,0,4,0,0.117,0
2023-03-18T02:00,22.7,97,0,3.6,0,0.117,0
2023-03-18T03:00,22.7,97,0,4.1,0,0.117,0
2023-03-18T04:00,22.4,98,0,5.1,0,0.117,0
2023-03-18T05:00,22,95,0,6,0,0.116,0
2023-03-18T06:00,22.9,92,0,3.3,0.02,0.116,14.1
2023-03-18T07:00,25.7,77,0,6.5,0.09,0.115,159.4
2023-03-18T08:00,27.1,68,0,3.6,0.18,0.115,290.7
2023-03-18T09:00,24.9,76,4.2,20.2,0.23,0.17,348.8
2023-03-18T10:00,24.7,79,0.1,4.9,0.23,0.17,346
2023-03-18T11:00,27.6,67,0,5.5,0.57,0.167,839.7
2023-03-18T12:00,28.4,64,0.1,7.9,0.59,0.164,817.8
2023-03-18T13:00,27.4,68,0.1,8,0.51,0.162,693.8
2023-03-18T14:00,27.1,67,0.7,9.8,0.35,0.167,436.2
2023-03-18T15:00,25.3,78,0.9,2.3,0.13,0.175,147.6
2023-03-18T16:00,24,82,2.8,4.3,0.07,0.21,55.9
2023-03-18T17:00,22.5,88,0.4,4.4,0.04,0.316,22.6
2023-03-18T18:00,22.5,90,0.1,1.9,0.02,0.29,0
2023-03-18T19:00,22.4,92,1,1.8,0,0.288,0
2023-03-18T20:00,22.2,95,0.5,6.3,0,0.279,0
2023-03-18T21:00,22.1,94,0,3.5,0,0.268,0
2023-03-18T22:00,22.1,95,0,4.3,0,0.26,0
2023-03-18T23:00,21.7,96,0,5.8,0,0.254,0
2023-03-19T00:00,22.2,93,0,4.7,0,0.249,0
2023-03-19T01:00,21.5,97,0,5.9,0,0.244,0
2023-03-19T02:00,22.2,95,0,5.4,0,0.24,0
2023-03-19T03:00,22.1,96,0.2,6.1,0,0.24,0
2023-03-19T04:00,21.8,95,1.4,7.6,0,0.254,0
2023-03-19T05:00,21,97,3.3,6.6,0,0.285,0
2023-03-19T06:00,21.1,97,2.5,6.1,0.02,0.3,4.7
2023-03-19T07:00,21.5,96,4.5,3.6,0.03,0.334,35.4
2023-03-19T08:00,22,91,2.5,5.1,0.06,0.321,82.7
2023-03-19T09:00,23.3,88,0.6,6.7,0.17,0.301,286.4
2023-03-19T10:00,24.3,80,0.4,5.2,0.22,0.289,328.7
2023-03-19T11:00,25.3,74,0.1,8.9,0.32,0.279,461.6
2023-03-19T12:00,24,80,0.3,11.2,0.21,0.273,286.2
2023-03-19T13:00,24.4,77,0,10.1,0.27,0.265,357
2023-03-19T14:00,25.5,73,0.1,7.2,0.39,0.259,527.5
2023-03-19T15:00,25.8,72,0,10.8,0.36,0.253,452.4
2023-03-19T16:00,24.7,75,0,12.7,0.23,0.249,262.7
2023-03-19T17:00,24.8,74,0,7.8,0.12,0.282,81.6
2023-03-19T18:00,23.4,80,0,6.3,0.03,0.279,0
2023-03-19T19:00,22.7,86,0,7,0,0.276,0
2023-03-19T20:00,23.7,86,0,8.6,0.01,0.274,0
2023-03-19T21:00,23.9,86,0,6.9,0,0.272,0
2023-03-19T22:00,23.1,88,0.2,6.2,0,0.271,0
2023-03-19T23:00,22.2,91,0.7,12.7,0,0.275,0
2023-03-20T00:00,21.2,91,0.2,12.4,0,0.275,0
2023-03-20T01:00,21.2,93,0,5,0,0.272,0
2023-03-20T02:00,21.7,93,0,3.9,0,0.271,0
2023-03-20T03:00,21.8,92,0,2.9,0,0.269,0
2023-03-20T04:00,21.2,95,0.9,6.1,0,0.28,0
2023-03-20T05:00,20.7,93,2.5,8.1,0,0.27,0
2023-03-20T06:00,21.3,91,0.7,8.1,0.02,0.276,14
2023-03-20T07:00,22.1,88,0.1,6.3,0.06,0.274,139.4
2023-03-20T08:00,23.9,82,0,3.3,0.2,0.272,386
2023-03-20T09:00,25.7,77,0,5,0.38,0.269,641.3
2023-03-20T10:00,26,78,0.1,8.7,0.47,0.266,768.8
2023-03-20T11:00,26.2,78,0.1,6.5,0.42,0.263,629.7
2023-03-20T12:00,26.9,74,0.1,9.8,0.42,0.261,600.2
2023-03-20T13:00,23.7,85,0.7,18.2,0.21,0.266,296.3
2023-03-20T14:00,24.9,80,0.1,12.3,0.32,0.263,447.3
2023-03-20T15:00,25.8,77,0,11.5,0.35,0.261,456
2023-03-20T16:00,25.5,78,0,10.7,0.24,0.258,271.4
2023-03-20T17:00,26,78,0,9.8,0.12,0.254,84.5
2023-03-20T18:00,25,84,0,7.6,0.03,0.253,0
2023-03-20T19:00,24.7,87,0,9.6,0.01,0.252,0
2023-03-20T20:00,24.8,85,0,9.4,0.01,0.251,0
2023-03-20T21:00,23.3,93,1.1,6.3,0,0.261,0
2023-03-20T22:00,23.5,92,0,5.2,0,0.26,0
2023-03-20T23:00,23.4,91,0,4.7,0,0.259,0
2023-03-21T00:00,23.4,91,0,7.6,0,0.258,0
2023-03-21T01:00,22.8,94,0,6.4,0,0.257,0
2023-03-21T02:00,22.2,95,0,5.4,0,0.256,0
2023-03-21T03:00,21.5,96,0,4.6,0,0.255,0
2023-03-21T04:00,21.1,96,0,5,0,0.254,0
2023-03-21T05:00,22.2,93,0,7,0,0.244,0
2023-03-21T06:00,22.8,91,0,3.7,0.02,0.244,18.5
2023-03-21T07:00,25,85,0,6.9,0.08,0.243,166.1
2023-03-21T08:00,26.4,80,0,7.1,0.19,0.242,336.2
2023-03-21T09:00,27.8,75,0,12,0.37,0.241,598
2023-03-21T10:00,28.6,72,0.1,14.8,0.48,0.238,729.8
2023-03-21T11:00,28.9,70,0,17.4,0.57,0.236,853.6
2023-03-21T12:00,28.9,66,1.1,19.2,0.55,0.243,770.6
2023-03-21T13:00,28.6,70,0.6,21.7,0.52,0.245,717.6
2023-03-21T14:00,28.1,75,0.7,16.5,0.41,0.249,533
2023-03-21T15:00,28.3,73,0.2,13,0.35,0.248,407.4
2023-03-21T16:00,27.9,75,0.2,12.9,0.26,0.248,266.8
2023-03-21T17:00,27.5,80,0,8.7,0.11,0.241,67.4
2023-03-21T18:00,26.1,87,0,10.2,0.04,0.24,0
2023-03-21T19:00,25.7,90,0,7.6,0,0.239,0
2023-03-21T20:00,25.4,92,0,7.2,0,0.239,0
2023-03-21T21:00,25.1,93,0,5.9,0,0.238,0
2023-03-21T22:00,24.2,96,0,6.9,0,0.238,0
2023-03-21T23:00,23.3,93,2.3,7.8,0,0.266,0
2023-03-22T00:00,23.1,96,0,2.5,0,0.263,0
2023-03-22T01:00,22.8,97,0.4,4.3,0,0.266,0
2023-03-22T02:00,22.7,97,0.5,2.3,0,0.269,0
2023-03-22T03:00,23,95,0,4.6,0,0.266,0
2023-03-22T04:00,23.1,94,0,1.8,0,0.264,0
2023-03-22T05:00,23.3,94,0,7.7,0,0.27,0
2023-03-22T06:00,24.1,91,0,5.1,0.02,0.268,20.7
2023-03-22T07:00,25.8,87,0,8,0.1,0.266,215.3
2023-03-22T08:00,27.4,80,0,13.9,0.25,0.263,445.2
2023-03-22T09:00,28.5,74,0,14.9,0.38,0.26,606.6
2023-03-22T10:00,29,75,0.1,17.1,0.48,0.257,740.3
2023-03-22T11:00,29.3,73,0,17.6,0.55,0.253,811
2023-03-22T12:00,29.6,66,0.7,16,0.56,0.257,765.5
2023-03-22T13:00,28.6,73,1.1,16.5,0.52,0.264,717.6
2023-03-22T14:00,28,79,0.2,16.8,0.39,0.262,521.9
2023-03-22T15:00,27.8,79,0,13.2,0.33,0.258,413.5
2023-03-22T16:00,27.8,79,0,11.4,0.23,0.256,242
2023-03-22T17:00,27.5,80,0,8.4,0.11,0.25,71.3
2023-03-22T18:00,26.3,88,0,6,0.03,0.249,0
2023-03-22T19:00,25.4,93,0,4.3,0,0.248,0
2023-03-22T20:00,24.8,95,0,6,0,0.247,0
2023-03-22T21:00,24.9,95,0,5.3,0,0.246,0
2023-03-22T22:00,24.9,94,0,4.4,0,0.245,0
2023-03-22T23:00,25,94,0,4.8,0,0.245,0
2023-03-23T00:00,24.5,96,0,4.5,0,0.244,0
2023-03-23T01:00,24.1,97,0,4.9,0,0.243,0
2023-03-23T02:00,24.4,94,0.6,6.1,0,0.247,0
2023-03-23T03:00,24.3,97,0,4.8,0,0.247,0
2023-03-23T04:00,24,96,0,5.7,0,0.246,0
2023-03-23T05:00,23.7,97,0,8.8,0,0.24,0
2023-03-23T06:00,24.1,89,0,11.1,0.03,0.239,20.6
2023-03-23T07:00,25.3,86,0,9.7,0.09,0.238,167.5
2023-03-23T08:00,26.4,82,0,8.6,0.21,0.237,380.7
2023-03-23T09:00,27.8,77,0,8.2,0.36,0.235,584.7
2023-03-23T10:00,28.8,74,0,10.1,0.45,0.233,668.1
2023-03-23T11:00,29.7,71,0,10,0.52,0.23,740.7
2023-03-23T12:00,25.8,83,1.6,15.6,0.37,0.245,576
2023-03-23T13:00,26.8,80,0.3,4.9,0.23,0.246,294.3
2023-03-23T14:00,29.1,75,0,7.6,0.53,0.243,683.3
2023-03-23T15:00,27.5,78,1.3,9.9,0.31,0.255,369.2
2023-03-23T16:00,23.9,91,5.7,15.3,0.12,0.323,144
2023-03-23T17:00,26.7,82,1.3,11.8,0.06,0.223,9.8
2023-03-23T18:00,25,88,0,5.9,0.03,0.223,0
2023-03-23T19:00,24.3,91,0,5.9,0,0.222,0
2023-03-23T20:00,24,90,0,5.9,0,0.222,0
2023-03-23T21:00,23.8,90,0,4.7,0,0.222,0
2023-03-23T22:00,23.6,91,0,5.7,0,0.222,0
2023-03-23T23:00,23.6,92,0,6.1,0,0.222,0
2023-03-24T00:00,23.9,94,0,7.3,0,0.221,0
2023-03-24T01:00,23.9,95,0,7.4,0,0.221,0
2023-03-24T02:00,23.9,95,0,7.4,0,0.221,0
2023-03-24T03:00,23.9,96,0,7.4,0,0.221,0
2023-03-24T04:00,23.9,95,0,7.4,0,0.221,0
2023-03-24T05:00,23.9,89,0,6.1,0,0.219,0
2023-03-24T06:00,24.5,85,0,7.7,0.03,0.219,25.1
2023-03-24T07:00,26.2,81,0,6.6,0.1,0.218,217.8
2023-03-24T08:00,28.3,77,0,10.8,0.27,0.217,448.8
2023-03-24T09:00,29.4,74,0,13.5,0.42,0.215,653.2
2023-03-24T10:00,29.6,74,0.1,15.9,0.5,0.214,754.7
2023-03-24T11:00,29.6,74,0.2,13,0.51,0.213,728.1
2023-03-24T12:00,30.3,73,0,13.5,0.6,0.211,837
2023-03-24T13:00,30.1,71,0.1,14.5,0.58,0.209,782.8
2023-03-24T14:00,29.4,76,0,13.9,0.46,0.206,596.6
2023-03-24T15:00,28.1,76,1.5,9.7,0.26,0.224,298.9
2023-03-24T16:00,28.6,79,0,13.7,0.26,0.223,273.4
2023-03-24T17:00,28.4,80,0,14.8,0.14,0.212,83.8
2023-03-24T18:00,27.5,85,0,12,0.05,0.212,0
2023-03-24T19:00,26.7,89,0,10.6,0.01,0.211,0
2023-03-24T20:00,26.2,90,0,8.7,0,0.211,0
2023-03-24T21:00,25.6,90,0,7,0,0.211,0
2023-03-24T22:00,25.2,91,0,6.6,0,0.211,0
2023-03-24T23:00,25.2,89,0,6.8,0,0.211,0
2023-03-25T00:00,25.3,88,0,7.8,0,0.211,0
2023-03-25T01:00,24.9,91,0,10.5,0,0.21,0
2023-03-25T02:00,24.9,93,0,7.3,0,0.21,0
2023-03-25T03:00,25.2,91,0,2.5,0,0.21,0
2023-03-25T04:00,22.9,93,2.6,13.7,0,0.241,0
2023-03-25T05:00,24.9,92,0,6.6,0,0.207,0
2023-03-25T06:00,25.7,90,0,1.5,0.01,0.207,22.8
2023-03-25T07:00,26.9,84,0,6.9,0.09,0.207,161.4
2023-03-25T08:00,27.9,82,0,7.4,0.21,0.207,346.6
2023-03-25T09:00,29,78,0.3,7.2,0.39,0.208,617.8
2023-03-25T10:00,29.9,75,0.1,9.4,0.49,0.206,730.9
2023-03-25T11:00,30.4,72,0,8.6,0.6,0.204,844.5
2023-03-25T12:00,29.9,72,0.6,11.2,0.52,0.206,713.3
2023-03-25T13:00,29,77,1,10,0.42,0.215,547.2
2023-03-25T14:00,29.3,75,0.1,10.6,0.51,0.213,656.5
2023-03-25T15:00,29.2,74,0,13.2,0.4,0.21,478.7
2023-03-25T16:00,28.3,77,0,12.7,0.22,0.209,218.2
2023-03-25T17:00,27.8,80,0,10,0.12,0.194,72.4
2023-03-25T18:00,27.1,84,0,10,0.04,0.194,0
2023-03-25T19:00,26.6,87,0,6.4,0,0.194,0
2023-03-25T20:00,26.4,87,0,7.7,0,0.194,0
2023-03-25T21:00,25.8,88,0,6.9,0,0.193,0
2023-03-25T22:00,25.2,88,0,5.9,0,0.193,0
2023-03-25T23:00,24.6,91,0,4.3,0,0.193,0
2023-03-26T00:00,24.4,93,0,4.2,0,0.193,0
2023-03-26T01:00,24.3,94,0,4.7,0,0.193,0
2023-03-26T02:00,24.4,95,0,5,0,0.193,0
2023-03-26T03:00,24.6,94,0,5.8,0,0.193,0
2023-03-26T04:00,24.7,95,0,6.6,0,0.193,0
2023-03-26T05:00,24,94,0,7,0,0.192,0
2023-03-26T06:00,25,91,0,2.8,0.02,0.192,27.2
2023-03-26T07:00,26.7,82,0,5.9,0.11,0.191,224.7
2023-03-26T08:00,28.4,78,0,9.9,0.27,0.19,454.9
2023-03-26T09:00,29.6,73,0,10.8,0.42,0.189,660.2
2023-03-26T10:00,30.4,70,0,12.8,0.55,0.186,807.7
2023-03-26T11:00,30.8,68,0,15,0.63,0.184,899.9
2023-03-26T12:00,30.9,63,0.6,16.1,0.65,0.187,872.5
2023-03-26T13:00,30,71,0.1,18.1,0.5,0.185,656.7
2023-03-26T14:00,30.2,68,0,18.3,0.5,0.183,623.3
2023-03-26T15:00,29.5,73,0,18.4,0.35,0.181,393.6
2023-03-26T16:00,28.6,76,0,15.7,0.24,0.18,227.6
2023-03-26T17:00,28.3,79,0,15.6,0.14,0.169,83.6
2023-03-26T18:00,27.5,84,0,12.8,0.05,0.169,0
2023-03-26T19:00,27.2,86,0,10,0.01,0.169,0
2023-03-26T20:00,27,88,0,10.9,0.01,0.169,0
2023-03-26T21:00,26.9,90,0,12.4,0.01,0.169,0
2023-03-26T22:00,26.7,91,0,12.1,0.01,0.169,0
2023-03-26T23:00,26.5,92,0,11.7,0,0.169,0
2023-03-27T00:00,26.3,94,0,11.6,0,0.169,0
2023-03-27T01:00,26.1,95,0,11.8,0,0.169,0
2023-03-27T02:00,25.8,95,0,11.3,0,0.169,0
2023-03-27T03:00,25.5,94,0,11.4,0,0.169,0
2023-03-27T04:00,25.1,94,0,10.2,0,0.169,0
2023-03-27T05:00,24.7,96,0,4.7,0,0.168,0
2023-03-27T06:00,25.5,93,0,8.1,0.02,0.168,29.4
2023-03-27T07:00,27.4,86,0,9.7,0.11,0.168,226.6
2023-03-27T08:00,29,78,0,11.3,0.27,0.167,453.1
2023-03-27T09:00,30.2,73,0,13.5,0.43,0.166,653
2023-03-27T10:00,31,69,0,14.7,0.54,0.164,774.2
2023-03-27T11:00,31.6,65,0,15.6,0.61,0.162,839.9
2023-03-27T12:00,31.6,65,0.1,15.9,0.64,0.159,844.5
2023-03-27T13:00,29.4,74,0.8,14.8,0.43,0.166,559.5
2023-03-27T14:00,26.3,86,2.4,15.5,0.22,0.192,287.7
2023-03-27T15:00,26.1,86,1.1,9.1,0.07,0.206,47.8
2023-03-27T16:00,27.1,84,0,12.6,0.14,0.206,132.5
2023-03-27T17:00,28,82,0,14.9,0.11,0.152,59.5
2023-03-27T18:00,27.7,85,0,11.2,0.04,0.152,0
2023-03-27T19:00,27.3,87,0,5.9,0,0.152,0
2023-03-27T20:00,26.9,89,0,5.6,0,0.152,0
2023-03-27T21:00,26.3,92,0,4.7,0,0.152,0
2023-03-27T22:00,25.9,94,0,5.1,0,0.152,0
2023-03-27T23:00,25.7,94,0,4.5,0,0.152,0
2023-03-28T00:00,25.5,94,0,4.3,0,0.152,0
2023-03-28T01:00,25,95,0,4.4,0,0.152,0
2023-03-28T02:00,24.7,95,0,4.7,0,0.152,0
2023-03-28T03:00,24.8,95,0,4.7,0,0.152,0
2023-03-28T04:00,24.6,95,0,4.9,0,0.153,0
2023-03-28T05:00,26,94,0,3.3,0,0.15,0
2023-03-28T06:00,26.5,93,0,7.7,0.02,0.15,15.8
2023-03-28T07:00,27.3,89,0,7.9,0.07,0.15,132.7
2023-03-28T08:00,28.8,80,0.1,8.4,0.21,0.15,332.9
2023-03-28T09:00,30.2,73,0.1,10.3,0.42,0.15,642.4
2023-03-28T10:00,31,71,0.1,12.4,0.53,0.149,765.3
2023-03-28T11:00,31.3,67,0.6,14.6,0.62,0.151,862.4
2023-03-28T12:00,30.8,70,0.8,16.8,0.58,0.156,787.6
2023-03-28T13:00,30.6,74,0.1,18.1,0.52,0.155,692.1
2023-03-28T14:00,29.6,77,0,17.3,0.36,0.154,446.2
2023-03-28T15:00,30.2,73,0,17.4,0.4,0.153,458.9
2023-03-28T16:00,29.5,76,0,16.8,0.26,0.152,251.9
2023-03-28T17:00,28.5,79,0,14.2,0.14,0.139,86.2
2023-03-28T18:00,27.6,84,0,11,0.05,0.138,0
2023-03-28T19:00,27,88,0,7.9,0.01,0.138,0
2023-03-28T20:00,26.6,90,0,6.6,0,0.138,0
2023-03-28T21:00,26.2,93,0,6.6,0,0.139,0
2023-03-28T22:00,26.2,93,0,7.4,0,0.139,0
2023-03-28T23:00,26.1,93,0,7.7,0,0.139,0
2023-03-29T00:00,25.9,94,0,8.3,0,0.139,0
2023-03-29T01:00,25.6,94,0,7.8,0,0.139,0
2023-03-29T02:00,25.5,95,0,7.6,0,0.139,0
