time,temperature_2m (°C),relative_humidity_2m (%),precipitation (mm),wind_speed_10m (km/h),et0_fao_evapotranspiration (mm),soil_moisture_0_to_7cm (m³/m³),shortwave_radiation_instant (W/m²)
2023-01-01T00:00,10.6,96,0,8.3,0,0.238,0
2023-01-01T01:00,10.4,97,0,7.6,0,0.239,0
2023-01-01T02:00,10.3,96,0,6.6,0,0.239,0
2023-01-01T03:00,10,95,0,6.7,0,0.239,0
2023-01-01T04:00,9.9,94,0,6.6,0,0.239,0
2023-01-01T05:00,8.7,98,0,7.8,0,0.238,0
2023-01-01T06:00,9.1,97,0,6,0,0.239,0
2023-01-01T07:00,9.8,97,0,5.6,0.01,0.239,25.2
2023-01-01T08:00,11.9,91,0,6.1,0.05,0.239,179.1
2023-01-01T09:00,14.4,82,0,4.1,0.14,0.239,348
2023-01-01T10:00,17,74,0,4.2,0.24,0.238,486.7
2023-01-01T11:00,18.6,67,0,3.8,0.32,0.238,569.8
2023-01-01T12:00,19.7,63,0,2.6,0.35,0.237,589.8
2023-01-01T13:00,20.4,60,0,2.3,0.35,0.236,542.5
2023-01-01T14:00,20.6,58,0,2.7,0.29,0.236,434.8
2023-01-01T15:00,20.5,57,0,3.7,0.21,0.235,282.7
2023-01-01T16:00,19.5,75,0,3.2,0.1,0.235,114.3
2023-01-01T17:00,16.6,75,0,5.4,0.03,0.242,0
2023-01-01T18:00,13.6,87,0,7.6,0,0.242,0
2023-01-01T19:00,12.6,90,0,8.3,0,0.242,0
2023-01-01T20:00,11.6,92,0,8.7,0,0.243,0
2023-01-01T21:00,10.7,94,0,9.3,0,0.243,0
2023-01-01T22:00,10.1,95,0,9,0,0.243,0
2023-01-01T23:00,9.4,96,0,8.8,0,0.243,0
2023-01-02T00:00,9.1,97,0,8.3,0,0.243,0
2023-01-02T01:00,8.6,97,0,9.4,0,0.243,0
2023-01-02T02:00,8.6,97,0,8.6,0,0.244,0
2023-01-02T03:00,9.1,97,0,6.8,0,0.244,0
2023-01-02T04:00,8.6,97,0,8,0,0.244,0
2023-01-02T05:00,7.7,97,0,5.1,0,0.245,0
2023-01-02T06:00,8,97,0,5.1,0,0.245,0
2023-01-02T07:00,8.6,97,0,2.9,0.01,0.246,27.6
2023-01-02T08:00,11.1,89,0,3.8,0.05,0.246,185.2
2023-01-02T09:00,14.1,78,0,2.8,0.15,0.246,356.6
2023-01-02T10:00,16.1,69,0,3.2,0.24,0.245,495.8
2023-01-02T11:00,17.5,62,0,2.9,0.32,0.245,580.4
2023-01-02T12:00,18.5,58,0,2.9,0.35,0.244,599
2023-01-02T13:00,19.1,54,0,2.9,0.34,0.243,551.3
2023-01-02T14:00,19.4,53,0,2.7,0.29,0.243,443.2
2023-01-02T15:00,19.2,52,0,2.7,0.21,0.242,289.7
2023-01-02T16:00,18,75,0,2.7,0.1,0.242,118.8
2023-01-02T17:00,16.6,62,0,4.6,0.04,0.254,0
2023-01-02T18:00,15.8,65,0,4.2,0.01,0.254,0
2023-01-02T19:00,12.8,78,0,6.9,0,0.254,0
2023-01-02T20:00,10.6,87,0,8.9,0,0.254,0
2023-01-02T21:00,9.6,91,0,9.4,0,0.254,0
2023-01-02T22:00,9.2,93,0,7.2,0,0.254,0
2023-01-02T23:00,8.7,94,0,7.3,0,0.255,0
2023-01-03T00:00,8.6,95,0,7.2,0,0.255,0
2023-01-03T01:00,8.1,96,0,7.9,0,0.255,0
2023-01-03T02:00,7.5,96,0,10.5,0,0.255,0
2023-01-03T03:00,7.7,96,0,8.6,0,0.255,0
2023-01-03T04:00,7.2,97,0,8.2,0,0.255,0
2023-01-03T05:00,7,98,0,5.2,0,0.254,0
2023-01-03T06:00,7.2,97,0,4.6,0,0.254,0
2023-01-03T07:00,7.2,99,0,3.6,0.01,0.255,25.3
2023-01-03T08:00,9.8,92,0,4.1,0.05,0.255,181.1
2023-01-03T09:00,13.1,85,0,3.3,0.14,0.255,355.6
2023-01-03T10:00,15.4,73,0,4.1,0.24,0.254,494.8
2023-01-03T11:00,17,64,0,5.3,0.31,0.254,580.6
2023-01-03T12:00,18.1,60,0,6,0.34,0.253,600.2
2023-01-03T13:00,18.8,58,0,6.5,0.34,0.252,552.5
2023-01-03T14:00,19,56,0,6.9,0.29,0.252,443.5
2023-01-03T15:00,18.9,56,0,7.5,0.22,0.251,290.1
2023-01-03T16:00,17.8,64,0,5.8,0.11,0.251,119.4
2023-01-03T17:00,14.2,78,0,5.6,0.03,0.268,0
2023-01-03T18:00,13.8,79,0,5.5,0,0.268,0
2023-01-03T19:00,12,86,0,5.7,0,0.269,0
2023-01-03T20:00,9.9,93,0,6.9,0,0.269,0
2023-01-03T21:00,8.7,96,0,8.4,0,0.269,0
2023-01-03T22:00,8.6,96,0,7.4,0,0.269,0
2023-01-03T23:00,7.8,98,0,8.4,0,0.269,0
2023-01-04T00:00,7.8,98,0,7.2,0,0.269,0
2023-01-04T01:00,7.9,98,0,6.6,0,0.269,0
2023-01-04T02:00,7.7,98,0,6.9,0,0.27,0
2023-01-04T03:00,7.3,98,0,6.9,0,0.27,0
2023-01-04T04:00,7.6,97,0,7.6,0,0.27,0
2023-01-04T05:00,5.9,98,0,6.8,0,0.268,0
2023-01-04T06:00,6.2,98,0,7,0,0.268,0
2023-01-04T07:00,6.9,98,0,4.5,0.01,0.268,25.3
2023-01-04T08:00,8.9,92,0,5.4,0.04,0.268,181.3
2023-01-04T09:00,11.4,83,0,6.1,0.13,0.268,351
2023-01-04T10:00,13.8,75,0,7.7,0.22,0.268,500.5
2023-01-04T11:00,15.4,67,0,8.2,0.29,0.267,588.1
2023-01-04T12:00,16.5,62,0,8.2,0.33,0.266,609.4
2023-01-04T13:00,17.3,59,0,7.6,0.33,0.265,562.3
2023-01-04T14:00,17.7,57,0,7,0.29,0.265,454.6
2023-01-04T15:00,17.6,57,0,7.4,0.21,0.264,299.5
2023-01-04T16:00,16.7,64,0,5.8,0.11,0.264,125.2
2023-01-04T17:00,12.1,83,0,7.6,0.02,0.273,0
2023-01-04T18:00,10.1,90,0,9.2,0,0.274,0
2023-01-04T19:00,9.1,93,0,8.9,0,0.274,0
2023-01-04T20:00,8.4,94,0,8.7,0,0.274,0
2023-01-04T21:00,8.2,94,0,7,0,0.274,0
2023-01-04T22:00,8.3,94,0,7.6,0,0.274,0
2023-01-04T23:00,8.1,94,0,7.4,0,0.274,0
2023-01-05T00:00,7.4,95,0,7.5,0,0.275,0
2023-01-05T01:00,6.3,97,0,10,0,0.275,0
2023-01-05T02:00,5.8,98,0,9.2,0,0.275,0
2023-01-05T03:00,5.3,99,0,7.6,0,0.275,0
2023-01-05T04:00,5.1,100,0,7.6,0,0.275,0
2023-01-05T05:00,4.3,100,0,6.8,0,0.275,0
2023-01-05T06:00,4.8,100,0,5.4,0,0.276,0
2023-01-05T07:00,5.4,100,0,7.3,0.01,0.276,25.4
2023-01-05T08:00,6.8,98,0,8.4,0.03,0.276,161.1
2023-01-05T09:00,9.4,90,0,7.5,0.1,0.276,306.7
2023-01-05T10:00,11.9,80,0,8.2,0.2,0.276,485.2
2023-01-05T11:00,13.9,70,0,9,0.27,0.275,586.2
2023-01-05T12:00,15.2,63,0,8.7,0.32,0.274,611.6
2023-01-05T13:00,16.2,58,0,7.3,0.32,0.273,566.4
2023-01-05T14:00,16.9,56,0,5.6,0.28,0.273,458.6
2023-01-05T15:00,17,56,0,4.6,0.21,0.272,303.3
2023-01-05T16:00,15.9,75,0,3.4,0.1,0.272,127.8
2023-01-05T17:00,13.8,69,0,4.9,0.03,0.273,0
2023-01-05T18:00,10.6,83,0,7.2,0,0.273,0
2023-01-05T19:00,8.6,91,0,9.4,0,0.273,0
2023-01-05T20:00,7.6,94,0,9.6,0,0.273,0
2023-01-05T21:00,6.9,96,0,9.2,0,0.274,0
2023-01-05T22:00,6.8,97,0,7,0,0.274,0
2023-01-05T23:00,6.6,97,0,6.6,0,0.274,0
2023-01-06T00:00,6.2,98,0,6.8,0,0.274,0
2023-01-06T01:00,5.6,99,0,7,0,0.274,0
2023-01-06T02:00,5.2,100,0,7.7,0,0.274,0
2023-01-06T03:00,5.1,100,0,7.1,0,0.274,0
2023-01-06T04:00,4.7,100,0,8,0,0.275,0
2023-01-06T05:00,4.5,100,0,5.8,0,0.275,0
2023-01-06T06:00,4.9,98,0,5.5,0,0.275,0
2023-01-06T07:00,5.4,99,0,6.6,0.01,0.275,16.2
2023-01-06T08:00,6.8,98,0,8.2,0.02,0.275,85
2023-01-06T09:00,7.9,96,0,9.3,0.05,0.276,158.8
2023-01-06T10:00,9.9,86,0,8.9,0.12,0.275,285.2
2023-01-06T11:00,11.9,79,0,8.2,0.19,0.275,405.2
2023-01-06T12:00,13.6,75,0,8.8,0.27,0.275,549.7
2023-01-06T13:00,15,71,0,10.2,0.3,0.274,568.6
2023-01-06T14:00,15.9,66,0,10.8,0.27,0.273,462.5
2023-01-06T15:00,15.9,65,0,12.1,0.2,0.273,306.2
2023-01-06T16:00,14.9,70,0,11,0.11,0.273,130.5
2023-01-06T17:00,10.9,87,0,7.5,0.02,0.275,0
2023-01-06T18:00,9.4,92,0,7.1,0,0.276,0
2023-01-06T19:00,8.2,94,0,8.4,0,0.276,0
2023-01-06T20:00,7.9,95,0,7.4,0,0.276,0
2023-01-06T21:00,7.2,96,0,7.9,0,0.276,0
2023-01-06T22:00,6.2,97,0,9.7,0,0.276,0
2023-01-06T23:00,5.4,98,0,10.5,0,0.276,0
2023-01-07T00:00,5.7,98,0,7.1,0,0.277,0
2023-01-07T01:00,4.9,98,0,8,0,0.277,0
2023-01-07T02:00,5,98,0,7.2,0,0.277,0
2023-01-07T03:00,5.2,97,0,8,0,0.277,0
2023-01-07T04:00,5.1,97,0,8.3,0,0.277,0
2023-01-07T05:00,4.8,99,0,7.6,0,0.277,0
2023-01-07T06:00,4.9,99,0,6.6,0,0.277,0
2023-01-07T07:00,5.2,99,0,8.8,0.01,0.278,16.2
2023-01-07T08:00,6.1,98,0,10.1,0.02,0.278,96.8
2023-01-07T09:00,7.2,95,0,11.9,0.06,0.278,199.8
2023-01-07T10:00,10.1,83,0,11.9,0.14,0.278,373.8
2023-01-07T11:00,12.4,76,0,10.1,0.25,0.277,565.6
2023-01-07T12:00,14.6,68,0,9.8,0.31,0.276,620
2023-01-07T13:00,16.2,61,0,10.8,0.32,0.276,576.5
2023-01-07T14:00,17.1,58,0,10.6,0.29,0.275,466.5
2023-01-07T15:00,17.2,56,0,10.1,0.22,0.274,309.9
2023-01-07T16:00,16.2,63,0,7.3,0.12,0.274,133.1
2023-01-07T17:00,10.9,82,0,9.5,0.03,0.277,0
2023-01-07T18:00,9.8,86,0,8.4,0,0.277,0
2023-01-07T19:00,8.8,89,0,7.8,0,0.278,0
2023-01-07T20:00,8,90,0,7.5,0,0.278,0
2023-01-07T21:00,7.6,90,0,7.5,0,0.278,0
2023-01-07T22:00,6.8,91,0,7.3,0,0.278,0
2023-01-07T23:00,6.5,92,0,7.3,0,0.278,0
2023-01-08T00:00,6.3,92,0,8,0,0.278,0
2023-01-08T01:00,6.3,92,0,8,0,0.278,0
2023-01-08T02:00,6.2,92,0,9.4,0,0.278,0
2023-01-08T03:00,5.9,92,0,9,0,0.279,0
2023-01-08T04:00,5.6,91,0,8.3,0,0.279,0
2023-01-08T05:00,4.5,97,0,7.5,0,0.279,0
2023-01-08T06:00,4.3,97,0,6.2,0,0.279,0
2023-01-08T07:00,5.2,97,0,6.5,0.01,0.279,25.4
2023-01-08T08:00,7.2,92,0,7.2,0.04,0.279,183.5
2023-01-08T09:00,9.9,86,0,7,0.12,0.279,361.2
2023-01-08T10:00,12.5,79,0,7.3,0.21,0.279,505.5
2023-01-08T11:00,14.7,72,0,8,0.29,0.278,595.1
2023-01-08T12:00,16.3,65,0,7.2,0.33,0.277,618.2
2023-01-08T13:00,17.4,60,0,6.9,0.34,0.277,573.8
2023-01-08T14:00,17.9,58,0,6.9,0.3,0.276,465.9
2023-01-08T15:00,18,57,0,7.6,0.22,0.275,310.4
2023-01-08T16:00,16.9,65,0,5.2,0.12,0.275,134.4
2023-01-08T17:00,12.9,76,0,8.3,0.03,0.282,0
2023-01-08T18:00,11.7,80,0,8,0,0.282,0
2023-01-08T19:00,10.1,86,0,8.4,0,0.282,0
2023-01-08T20:00,9.2,89,0,8.2,0,0.282,0
2023-01-08T21:00,8.9,90,0,8.1,0,0.283,0
2023-01-08T22:00,9.1,91,0,6.5,0,0.283,0
2023-01-08T23:00,9.4,91,0,4.7,0,0.283,0
2023-01-09T00:00,9,93,0,4,0,0.283,0
2023-01-09T01:00,7.8,96,0,4.9,0,0.283,0
2023-01-09T02:00,6.1,100,0,5.2,0,0.283,0
2023-01-09T03:00,5.6,100,0,4,0,0.283,0
2023-01-09T04:00,5.1,100,0,4.6,0,0.284,0
2023-01-09T05:00,6.2,100,0,5.5,0,0.283,0
2023-01-09T06:00,6.2,100,0,4.1,0,0.283,0
2023-01-09T07:00,6.3,99,0,4.5,0.01,0.283,18.5
2023-01-09T08:00,7.8,97,0,4.4,0.03,0.283,105.8
2023-01-09T09:00,9.6,99,0,3.3,0.07,0.283,201.1
2023-01-09T10:00,11.1,94,0,2.3,0.15,0.283,331.9
2023-01-09T11:00,13.6,88,0,3.6,0.21,0.283,425.5
2023-01-09T12:00,16.1,76,0,5.7,0.31,0.282,590.3
2023-01-09T13:00,17.5,70,0,7.4,0.33,0.281,568.3
2023-01-09T14:00,18.3,67,0,8.1,0.29,0.28,462.6
2023-01-09T15:00,18.5,65,0,8.4,0.22,0.28,309.2
2023-01-09T16:00,17.6,71,0,5.8,0.12,0.28,134.4
2023-01-09T17:00,12.6,89,0,10.4,0.02,0.288,0
2023-01-09T18:00,11.4,92,0,10.3,0,0.288,0
2023-01-09T19:00,10.4,94,0,10.2,0,0.288,0
2023-01-09T20:00,9.6,96,0,9.9,0,0.288,0
2023-01-09T21:00,8.8,99,0,9.6,0,0.288,0
2023-01-09T22:00,8.1,100,0,9.6,0,0.288,0
2023-01-09T23:00,7.8,100,0,9.2,0,0.289,0
2023-01-10T00:00,7.3,100,0,8.5,0,0.289,0
2023-01-10T01:00,7.8,100,0,5.3,0,0.289,0
2023-01-10T02:00,8.3,100,0,6.5,0,0.289,0
2023-01-10T03:00,8.2,100,0,7.3,0,0.289,0
2023-01-10T04:00,8.4,100,0,6.5,0,0.289,0
2023-01-10T05:00,7.7,98,0,3.3,0,0.289,0
2023-01-10T06:00,7.8,99,0,4,0,0.289,0
2023-01-10T07:00,8.1,97,0,5.8,0.01,0.289,16.2
2023-01-10T08:00,8.9,98,0,8,0.03,0.289,95.6
2023-01-10T09:00,10.6,97,0,10.2,0.07,0.29,198.8
2023-01-10T10:00,12.4,90,0,8.6,0.13,0.289,319.8
2023-01-10T11:00,15.4,82,0,6.6,0.26,0.289,531.4
2023-01-10T12:00,17.5,74,0,8,0.33,0.288,608.6
2023-01-10T13:00,19.1,66,0,9.7,0.34,0.287,569.5
2023-01-10T14:00,20,61,0,8.4,0.31,0.286,462.9
2023-01-10T15:00,20.1,60,0,11.5,0.24,0.286,312.1
2023-01-10T16:00,19.1,66,0,9,0.14,0.285,137.8
2023-01-10T17:00,13.9,87,0,10.2,0.03,0.298,0
2023-01-10T18:00,12.5,89,0,10.7,0,0.298,0
2023-01-10T19:00,11.9,90,0,9.8,0,0.298,0
2023-01-10T20:00,11.1,93,0,9.5,0,0.298,0
2023-01-10T21:00,10.2,95,0,10,0,0.298,0
2023-01-10T22:00,9.8,96,0,9.2,0,0.298,0
2023-01-10T23:00,9.2,98,0,8.9,0,0.298,0
2023-01-11T00:00,8.8,99,0,8.2,0,0.299,0
2023-01-11T01:00,8.1,100,0,8.4,0,0.299,0
2023-01-11T02:00,7.8,100,0,7.5,0,0.299,0
2023-01-11T03:00,7.5,98,0,7.3,0,0.299,0
2023-01-11T04:00,7.2,97,0,7.3,0,0.299,0
2023-01-11T05:00,6.2,100,0,5.8,0,0.299,0
2023-01-11T06:00,6.8,100,0,5.8,0,0.299,0
2023-01-11T07:00,6.8,100,0,2.1,0.01,0.299,23.1
2023-01-11T08:00,8.6,96,0,3.3,0.04,0.299,170.6
2023-01-11T09:00,11.6,88,0,2.3,0.13,0.299,336.2
2023-01-11T10:00,14.1,83,0,2.6,0.22,0.299,485.9
2023-01-11T11:00,16.1,74,0,3.8,0.31,0.298,598.6
2023-01-11T12:00,17.7,66,0,3.6,0.36,0.297,625.8
2023-01-11T13:00,18.7,61,0,4,0.35,0.296,580.3
2023-01-11T14:00,19.2,57,0,4.5,0.31,0.295,470.5
2023-01-11T15:00,19.4,57,0,4.3,0.23,0.294,319.2
2023-01-11T16:00,18.3,75,0,2.6,0.11,0.294,141.8
2023-01-11T17:00,13.1,86,0,7.1,0.02,0.307,0
2023-01-11T18:00,11.6,88,0,7.6,0,0.307,0
2023-01-11T19:00,10.3,92,0,8,0,0.307,0
2023-01-11T20:00,9.4,94,0,8.5,0,0.307,0
2023-01-11T21:00,8.6,95,0,8.7,0,0.307,0
2023-01-11T22:00,8.1,96,0,8.9,0,0.307,0
2023-01-11T23:00,7.6,97,0,9.2,0,0.307,0
2023-01-12T00:00,7.7,98,0,6.6,0,0.307,0
2023-01-12T01:00,7.6,99,0,5.8,0,0.307,0
2023-01-12T02:00,7.6,99,0,5.7,0,0.307,0
2023-01-12T03:00,7.1,100,0,6.2,0,0.307,0
2023-01-12T04:00,6.9,100,0,5.4,0,0.307,0
2023-01-12T05:00,6.9,100,0,4.3,0,0.306,0
2023-01-12T06:00,6.5,100,0,3.4,0,0.306,0
2023-01-12T07:00,7.3,99,0,5.9,0.01,0.306,18.5
2023-01-12T08:00,8.6,98,0,5.1,0.03,0.306,108.9
2023-01-12T09:00,11.4,98,0,4.3,0.09,0.306,254.3
2023-01-12T10:00,14.2,85,0,5.6,0.19,0.306,425.1
2023-01-12T11:00,16.5,75,0,5.2,0.28,0.305,545.3
2023-01-12T12:00,18.2,67,0,4.7,0.35,0.304,604.9
2023-01-12T13:00,19.2,65,0,4.9,0.35,0.303,566.2
2023-01-12T14:00,19.7,61,0,3.8,0.3,0.302,459.9
2023-01-12T15:00,19.8,60,0,1.8,0.22,0.302,308.8
2023-01-12T16:00,19,79,0,1.5,0.11,0.301,139.1
2023-01-12T17:00,15.6,80,0,6.2,0.03,0.317,0
2023-01-12T18:00,13.4,87,0,8.4,0,0.317,0
2023-01-12T19:00,12.4,89,0,8,0,0.317,0
2023-01-12T20:00,11.9,89,0,6.9,0,0.317,0
2023-01-12T21:00,11.9,89,0,6.1,0,0.317,0
2023-01-12T22:00,11.3,91,0,6.2,0,0.317,0
2023-01-12T23:00,10.1,94,0,7.6,0,0.317,0
2023-01-13T00:00,11.7,92,0,4.2,0,0.317,0
2023-01-13T01:00,12.1,91,0,9.1,0,0.317,0
2023-01-13T02:00,11.6,93,0,9.2,0,0.317,0
2023-01-13T03:00,11.6,93,0,8.2,0,0.318,0
2023-01-13T04:00,12.1,90,0.2,5.2,0,0.319,0
2023-01-13T05:00,11.7,92,0.3,7.2,0,0.312,0
2023-01-13T06:00,12.3,88,0.6,10.2,0,0.319,0
2023-01-13T07:00,13,85,0.6,16.3,0.03,0.326,16.2
2023-01-13T08:00,14.1,82,1,15.1,0.06,0.339,100.1
2023-01-13T09:00,15.1,77,2.1,11.5,0.09,0.367,131.4
2023-01-13T10:00,16.9,76,0.3,12.6,0.12,0.369,175
2023-01-13T11:00,19.1,69,0,9,0.18,0.367,272.7
2023-01-13T12:00,20.5,63,0,8,0.25,0.365,374.3
2023-01-13T13:00,20.3,71,0,9,0.23,0.363,334.1
2023-01-13T14:00,20.9,71,0,9.2,0.28,0.361,422.9
2023-01-13T15:00,20.9,72,0,8.9,0.23,0.359,315.1
2023-01-13T16:00,20.1,77,0,6.2,0.12,0.357,141.8
2023-01-13T17:00,16.7,89,0,6.1,0.03,0.31,0
2023-01-13T18:00,15.6,91,0,5.4,0,0.31,0
2023-01-13T19:00,14,94,0,7.5,0,0.31,0
2023-01-13T20:00,13.8,95,0,5.2,0,0.31,0
2023-01-13T21:00,13.1,96,0,5.6,0,0.311,0
2023-01-13T22:00,12.8,96,0,6.9,0,0.311,0
2023-01-13T23:00,12.5,96,0,7.4,0,0.311,0
2023-01-14T00:00,12.2,95,0,6.9,0,0.311,0
2023-01-14T01:00,11.4,96,0,6.8,0,0.311,0
2023-01-14T02:00,12.1,95,0,5.8,0,0.311,0
2023-01-14T03:00,12.1,95,0,3.8,0,0.311,0
2023-01-14T04:00,10.1,98,0,4.2,0,0.311,0
2023-01-14T05:00,10.1,99,0,4.1,0,0.31,0
2023-01-14T06:00,9.8,100,0,5.4,0,0.311,0
2023-01-14T07:00,10.4,100,0,4.7,0.01,0.311,23.1
2023-01-14T08:00,12.1,99,0,6.9,0.04,0.311,153
2023-01-14T09:00,14.6,97,0,8,0.11,0.31,297.7
2023-01-14T10:00,17.8,84,0,9.3,0.23,0.31,493.9
2023-01-14T11:00,19.8,75,0,13.9,0.32,0.309,598
2023-01-14T12:00,20.5,69,0,15.1,0.36,0.308,624.3
2023-01-14T13:00,21,63,0,14.6,0.37,0.307,582
2023-01-14T14:00,21.1,62,0,14,0.33,0.306,479.6
2023-01-14T15:00,20.9,63,0,14.4,0.26,0.305,328.9
2023-01-14T16:00,20.1,67,0,11.9,0.15,0.305,144.5
2023-01-14T17:00,17.6,78,0,8.6,0.04,0.304,0
2023-01-14T18:00,16.1,85,0,9.2,0,0.304,0
2023-01-14T19:00,15.2,89,0,9.4,0,0.304,0
2023-01-14T20:00,14.8,90,0,10.9,0,0.304,0
2023-01-14T21:00,14.4,89,0,11.8,0,0.304,0
2023-01-14T22:00,13.7,89,0,13.2,0,0.304,0
2023-01-14T23:00,13,90,0,13.4,0,0.305,0
2023-01-15T00:00,12.2,91,0,12.4,0,0.305,0
2023-01-15T01:00,11.6,92,0,11.8,0,0.305,0
2023-01-15T02:00,10.8,92,0,12,0,0.305,0
2023-01-15T03:00,10.1,92,0,12.4,0,0.305,0
2023-01-15T04:00,9.4,91,0,12.4,0,0.305,0
2023-01-15T05:00,9.4,93,0,12.3,0,0.305,0
2023-01-15T06:00,9.2,93,0,11.4,0,0.305,0
2023-01-15T07:00,9.1,90,0,12.6,0.02,0.305,25.4
2023-01-15T08:00,10.6,83,0,12.2,0.06,0.305,197.1
2023-01-15T09:00,12.5,74,0,14.1,0.15,0.305,384.5
2023-01-15T10:00,14.2,64,0,15.6,0.24,0.304,540.5
2023-01-15T11:00,15.4,55,0,16.3,0.32,0.303,637.9
2023-01-15T12:00,16.3,51,0,16,0.36,0.302,665.6
2023-01-15T13:00,16.8,50,0,15.7,0.36,0.301,620.6
2023-01-15T14:00,16.9,47,0,14.6,0.33,0.3,509.9
2023-01-15T15:00,16.5,48,0,13.8,0.26,0.299,348.6
2023-01-15T16:00,15.6,54,0,10.8,0.15,0.298,161.7
2023-01-15T17:00,12.3,73,0,7.2,0.04,0.299,1.2
2023-01-15T18:00,10.9,77,0,7.2,0.01,0.299,0
2023-01-15T19:00,10.2,78,0,7.6,0,0.299,0
2023-01-15T20:00,9.1,82,0,7.6,0,0.299,0
2023-01-15T21:00,8.2,85,0,8,0,0.299,0
2023-01-15T22:00,7.8,85,0,7.3,0,0.299,0
2023-01-15T23:00,7,87,0,9,0,0.299,0
2023-01-16T00:00,6.8,86,0,6.8,0,0.3,0
2023-01-16T01:00,6.6,85,0,8.2,0,0.3,0
2023-01-16T02:00,6.2,86,0,8,0,0.3,0
2023-01-16T03:00,6.1,85,0,7.4,0,0.3,0
2023-01-16T04:00,5.8,85,0,6.6,0,0.3,0
2023-01-16T05:00,5.9,87,0,7,0,0.301,0
2023-01-16T06:00,5.1,91,0,6.6,0,0.301,0
2023-01-16T07:00,5.4,89,0,6.6,0.01,0.301,27.7
2023-01-16T08:00,7.9,81,0,6.9,0.05,0.301,198.5
2023-01-16T09:00,10.9,74,0,4.7,0.14,0.301,385.8
2023-01-16T10:00,13.6,63,0,5.9,0.24,0.3,537.2
2023-01-16T11:00,15.1,51,0,7.7,0.32,0.299,628.6
2023-01-16T12:00,15.8,50,0,8.2,0.35,0.298,654.7
2023-01-16T13:00,16.2,49,0,8.5,0.35,0.297,610.3
2023-01-16T14:00,16.4,50,0,8.4,0.31,0.296,502.1
2023-01-16T15:00,16.2,52,0,7.2,0.23,0.295,344
2023-01-16T16:00,15.5,59,0,5.2,0.13,0.295,160.3
2023-01-16T17:00,12.1,73,0,8.7,0.04,0.285,2.7
2023-01-16T18:00,11.4,74,0,7.6,0.01,0.285,0
2023-01-16T19:00,10.6,77,0,7.3,0.01,0.285,0
2023-01-16T20:00,9.8,81,0,7.6,0,0.285,0
2023-01-16T21:00,9,83,0,7.7,0,0.285,0
2023-01-16T22:00,8.4,84,0,7.4,0,0.285,0
2023-01-16T23:00,7.4,87,0,7.9,0,0.285,0
2023-01-17T00:00,6.6,88,0,8.8,0,0.285,0
2023-01-17T01:00,5.9,90,0,9.2,0,0.286,0
2023-01-17T02:00,5.7,91,0,7.3,0,0.286,0
2023-01-17T03:00,5.4,91,0,6.5,0,0.286,0
2023-01-17T04:00,5.2,92,0,6.5,0,0.286,0
2023-01-17T05:00,4.9,94,0,6.5,0,0.286,0
2023-01-17T06:00,4.9,95,0,6,0,0.287,0
2023-01-17T07:00,5.6,94,0,6.9,0.01,0.287,27.7
2023-01-17T08:00,8.1,86,0,7.1,0.05,0.287,198.4
2023-01-17T09:00,11.2,77,0,5,0.14,0.287,384.5
2023-01-17T10:00,13.9,68,0,6.3,0.24,0.286,537.3
2023-01-17T11:00,15.5,58,0,8.3,0.32,0.285,631.8
2023-01-17T12:00,16.3,56,0,8.4,0.36,0.284,656.9
2023-01-17T13:00,16.9,55,0,8.4,0.35,0.283,612.4
2023-01-17T14:00,17.1,55,0,9.2,0.31,0.282,504.2
2023-01-17T15:00,17,55,0,9.2,0.24,0.282,345.3
2023-01-17T16:00,16.1,60,0,7.8,0.14,0.281,161.6
2023-01-17T17:00,12.9,76,0,8.3,0.04,0.265,4.2
2023-01-17T18:00,11.9,78,0,7.5,0.01,0.265,0
2023-01-17T19:00,10.7,83,0,8.6,0,0.265,0
2023-01-17T20:00,9.7,87,0,8,0,0.265,0
2023-01-17T21:00,8.5,90,0,9.8,0,0.265,0
2023-01-17T22:00,7.8,91,0,10.1,0,0.266,0
2023-01-17T23:00,7.2,91,0,9.7,0,0.266,0
2023-01-18T00:00,6.7,92,0,9.7,0,0.266,0
2023-01-18T01:00,6.3,93,0,9.2,0,0.266,0
2023-01-18T02:00,6.1,93,0,7.6,0,0.266,0
2023-01-18T03:00,5.5,94,0,7.9,0,0.266,0
2023-01-18T04:00,4.9,95,0,8.3,0,0.266,0
2023-01-18T05:00,5.1,96,0,8.7,0,0.266,0
2023-01-18T06:00,4.8,97,0,8.9,0,0.266,0
2023-01-18T07:00,5.7,95,0,5.1,0.01,0.266,27.6
2023-01-18T08:00,8.4,85,0,6.2,0.05,0.266,196.8
2023-01-18T09:00,11.4,75,0,4.7,0.14,0.266,383.3
2023-01-18T10:00,14.2,65,0,5.4,0.25,0.265,536.2
2023-01-18T11:00,16.1,54,0,6.9,0.33,0.265,630.9
2023-01-18T12:00,17.1,49,0,8.9,0.37,0.264,658
2023-01-18T13:00,17.5,49,0,9.4,0.37,0.263,614.5
2023-01-18T14:00,17.7,50,0,8.9,0.32,0.262,507.2
2023-01-18T15:00,17.5,51,0,7.3,0.24,0.261,348.2
2023-01-18T16:00,16.8,57,0,5.2,0.14,0.261,164.4
2023-01-18T17:00,13.1,72,0,9.7,0.05,0.256,5.7
2023-01-18T18:00,12,73,0,10,0.02,0.256,0
2023-01-18T19:00,11.4,74,0,8.4,0.01,0.256,0
