time,temperature_2m (°C),relative_humidity_2m (%),precipitation (mm),wind_speed_10m (km/h),et0_fao_evapotranspiration (mm),soil_moisture_0_to_7cm (m³/m³),shortwave_radiation_instant (W/m²)
2023-01-01T00:00,17.4,92,0,4.8,0,0.183,0
2023-01-01T01:00,16.7,95,0,6.2,0,0.183,0
2023-01-01T02:00,16.8,96,0,6.1,0,0.183,0
2023-01-01T03:00,15.7,98,0,6.4,0,0.183,0
2023-01-01T04:00,16.6,98,0,7.9,0,0.183,0
2023-01-01T05:00,16.8,97,0,7.4,0,0.183,0
2023-01-01T06:00,16.8,98,0,6.3,0.01,0.183,3.5
2023-01-01T07:00,17.6,94,0,6,0.03,0.183,107.5
2023-01-01T08:00,19.2,89,0,5.7,0.11,0.183,236
2023-01-01T09:00,20.7,82,0,7.2,0.16,0.183,271.4
2023-01-01T10:00,21.1,79,0,4.7,0.12,0.183,175.3
2023-01-01T11:00,22.5,74,0.2,3.7,0.25,0.184,384
2023-01-01T12:00,23.6,67,0,5.2,0.3,0.184,429.8
2023-01-01T13:00,24.4,63,0,4.3,0.32,0.183,444.7
2023-01-01T14:00,24.7,61,0,4,0.27,0.183,345
2023-01-01T15:00,24.6,61,0,5.2,0.2,0.183,217.5
2023-01-01T16:00,23.2,71,0,4,0.08,0.183,57.8
2023-01-01T17:00,20.9,77,0,6.8,0.04,0.189,0
2023-01-01T18:00,20.4,78,0,6.1,0.01,0.189,0
2023-01-01T19:00,19.3,84,0,5.9,0,0.189,0
2023-01-01T20:00,19.1,83,0,7.4,0,0.189,0
2023-01-01T21:00,18.6,84,0,8.4,0.01,0.189,0
2023-01-01T22:00,18,85,0,8.5,0,0.189,0
2023-01-01T23:00,17.5,86,0,7.9,0,0.189,0
2023-01-02T00:00,17.2,87,0,7.7,0,0.189,0
2023-01-02T01:00,16.5,90,0,6.1,0,0.189,0
2023-01-02T02:00,16.1,92,0,5.9,0,0.189,0
2023-01-02T03:00,15.9,93,0,7,0,0.189,0
2023-01-02T04:00,15.7,93,0,7.8,0,0.189,0
2023-01-02T05:00,15.5,94,0,5.6,0,0.189,0
2023-01-02T06:00,15.4,94,0,5.6,0.01,0.189,3.6
2023-01-02T07:00,17.1,86,0,5.9,0.04,0.189,120
2023-01-02T08:00,19.1,77,0,4.2,0.13,0.189,281.7
2023-01-02T09:00,21.3,69,0,4.8,0.24,0.189,439.6
2023-01-02T10:00,23.1,61,0,6,0.34,0.188,560.2
2023-01-02T11:00,24.3,57,0,4.1,0.4,0.188,615.9
2023-01-02T12:00,25.3,53,0,4.4,0.42,0.187,604.3
2023-01-02T13:00,25.7,50,0,5.8,0.36,0.186,463.6
2023-01-02T14:00,25.6,49,0,7,0.27,0.186,298
2023-01-02T15:00,25.2,49,0,8.2,0.21,0.185,188.3
2023-01-02T16:00,23.8,57,0,5,0.09,0.185,52.3
2023-01-02T17:00,20.9,67,0,7.3,0.05,0.197,0
2023-01-02T18:00,20.4,68,0,6.6,0.02,0.197,0
2023-01-02T19:00,19.7,70,0,7.1,0.02,0.197,0
2023-01-02T20:00,19,72,0,7.4,0.02,0.197,0
2023-01-02T21:00,18.6,73,0,8.2,0.02,0.197,0
2023-01-02T22:00,18,76,0,8.1,0.01,0.197,0
2023-01-02T23:00,17.2,79,0,7.7,0.01,0.197,0
2023-01-03T00:00,16.7,80,0,7.9,0.01,0.197,0
2023-01-03T01:00,16.2,82,0,8.2,0.01,0.197,0
2023-01-03T02:00,15.8,83,0,8.7,0.01,0.197,0
2023-01-03T03:00,15.3,85,0,8,0,0.197,0
2023-01-03T04:00,14.8,87,0,7.4,0,0.197,0
2023-01-03T05:00,14.7,94,0,5.9,0,0.191,0
2023-01-03T06:00,14.6,95,0,7.2,0.01,0.191,3.7
2023-01-03T07:00,16.1,88,0,10.5,0.04,0.191,122.1
2023-01-03T08:00,18.3,78,0,8.3,0.13,0.191,295.8
2023-01-03T09:00,20.7,69,0,8.3,0.25,0.191,461.4
2023-01-03T10:00,22.8,60,0,7.7,0.35,0.19,580.7
2023-01-03T11:00,24.1,53,0,8.4,0.42,0.189,637.6
2023-01-03T12:00,24.8,49,0,10.5,0.45,0.189,626.1
2023-01-03T13:00,25.1,46,0,11.6,0.42,0.188,547
2023-01-03T14:00,25,45,0,13.1,0.36,0.187,411.4
2023-01-03T15:00,24.4,45,0,13.8,0.27,0.187,238.6
2023-01-03T16:00,22.9,51,0,8.7,0.13,0.186,66.8
2023-01-03T17:00,19.9,64,0,7.7,0.06,0.177,0
2023-01-03T18:00,19,69,0,7.5,0.02,0.177,0
2023-01-03T19:00,18.2,73,0,7.7,0.02,0.177,0
2023-01-03T20:00,17.3,79,0,7,0.01,0.177,0
2023-01-03T21:00,16.6,83,0,7.1,0,0.177,0
2023-01-03T22:00,16.3,84,0,8.2,0,0.177,0
2023-01-03T23:00,15.7,86,0,7.9,0,0.177,0
2023-01-04T00:00,15.1,90,0,7.7,0,0.177,0
2023-01-04T01:00,14.8,91,0,7.4,0,0.177,0
2023-01-04T02:00,14.4,92,0,7.5,0,0.177,0
2023-01-04T03:00,14.3,92,0,8.1,0,0.177,0
2023-01-04T04:00,14.1,92,0,9.4,0,0.177,0
2023-01-04T05:00,13.7,95,0,8.3,0,0.174,0
2023-01-04T06:00,13.4,95,0,6.9,0.01,0.174,3.7
2023-01-04T07:00,14.7,89,0,9.4,0.04,0.174,122.5
2023-01-04T08:00,16.6,80,0,9.7,0.13,0.174,296
2023-01-04T09:00,18.8,71,0,8,0.23,0.174,461.5
2023-01-04T10:00,20.8,62,0,8.4,0.33,0.174,579.8
2023-01-04T11:00,22.5,55,0,11.2,0.41,0.173,634.7
2023-01-04T12:00,23.6,49,0,14,0.44,0.173,621.4
2023-01-04T13:00,24,48,0,15.8,0.42,0.172,543.6
2023-01-04T14:00,23.9,49,0,15.5,0.35,0.172,409.1
2023-01-04T15:00,23.2,51,0,14.6,0.25,0.172,237.5
2023-01-04T16:00,21.9,56,0,10.2,0.13,0.172,67.6
2023-01-04T17:00,19.3,67,0,8.9,0.06,0.18,0
2023-01-04T18:00,18.4,71,0,9.2,0.02,0.18,0
2023-01-04T19:00,17.5,76,0,9.2,0.02,0.18,0
2023-01-04T20:00,16.5,81,0,7.6,0.01,0.18,0
2023-01-04T21:00,15.7,85,0,7.6,0,0.18,0
2023-01-04T22:00,15.4,86,0,9.1,0,0.18,0
2023-01-04T23:00,15.2,86,0,10,0,0.18,0
2023-01-05T00:00,14.9,84,0,10.6,0.01,0.18,0
2023-01-05T01:00,14.5,84,0,10.4,0.01,0.18,0
2023-01-05T02:00,14,85,0,10.1,0.01,0.18,0
2023-01-05T03:00,13.5,86,0,10.1,0,0.18,0
2023-01-05T04:00,13,87,0,9.4,0,0.18,0
2023-01-05T05:00,12.4,94,0,9,0,0.181,0
2023-01-05T06:00,12.1,95,0,9.7,0.01,0.181,3.8
2023-01-05T07:00,13.3,88,0,11.6,0.04,0.181,119.4
2023-01-05T08:00,15.2,77,0,12.6,0.12,0.181,291.2
2023-01-05T09:00,17.5,67,0,13,0.23,0.181,457.2
2023-01-05T10:00,19.6,56,0,13.9,0.33,0.181,577.8
2023-01-05T11:00,21.2,50,0,14.6,0.4,0.18,634.9
2023-01-05T12:00,22.4,45,0,15.3,0.43,0.18,624.6
2023-01-05T13:00,23,43,0,15.3,0.42,0.179,547.6
2023-01-05T14:00,23,43,0,14.8,0.36,0.179,412.9
2023-01-05T15:00,22.5,45,0,14.9,0.26,0.178,241.8
2023-01-05T16:00,21,51,0,11.2,0.14,0.178,69.9
2023-01-05T17:00,18.9,63,0,10.9,0.07,0.177,0
2023-01-05T18:00,18,66,0,11.9,0.04,0.177,0
2023-01-05T19:00,17.2,68,0,12.3,0.04,0.177,0
2023-01-05T20:00,16.4,71,0,12.3,0.03,0.177,0
2023-01-05T21:00,15.6,72,0,11.5,0.03,0.177,0
2023-01-05T22:00,14.7,75,0,10.5,0.02,0.178,0
2023-01-05T23:00,13.8,78,0,10.1,0.01,0.178,0
2023-01-06T00:00,13.1,79,0,10.5,0.01,0.178,0
2023-01-06T01:00,12.3,81,0,11.1,0.01,0.178,0
2023-01-06T02:00,11.5,84,0,10.6,0.01,0.178,0
2023-01-06T03:00,10.9,87,0,10.5,0,0.178,0
2023-01-06T04:00,10.4,90,0,10.3,0,0.178,0
2023-01-06T05:00,10.6,93,0,10.8,0,0.177,0
2023-01-06T06:00,10.3,94,0,9.5,0.01,0.177,3.9
2023-01-06T07:00,11.7,87,0,9.7,0.03,0.177,128.5
2023-01-06T08:00,13.9,78,0,10.6,0.12,0.177,306.5
2023-01-06T09:00,16.3,69,0,11.8,0.22,0.177,476.7
2023-01-06T10:00,18.7,61,0,12.6,0.32,0.177,598.3
2023-01-06T11:00,20.7,54,0,12.9,0.4,0.176,656.6
2023-01-06T12:00,22.1,50,0,13.8,0.43,0.176,646.3
2023-01-06T13:00,22.9,46,0,14.3,0.42,0.175,566.6
2023-01-06T14:00,23,45,0,14.3,0.36,0.175,430
2023-01-06T15:00,22.6,47,0,13.4,0.26,0.175,253.3
2023-01-06T16:00,21,54,0,8.9,0.12,0.174,74.3
2023-01-06T17:00,18.1,67,0,7,0.05,0.175,0
2023-01-06T18:00,17,72,0,7.2,0.01,0.175,0
2023-01-06T19:00,16.2,78,0,6.9,0.01,0.175,0
2023-01-06T20:00,15.7,81,0,7.6,0.01,0.175,0
2023-01-06T21:00,15.2,82,0,9.3,0.01,0.175,0
2023-01-06T22:00,14.7,81,0,10.5,0.01,0.175,0
2023-01-06T23:00,14.2,79,0,10.5,0.01,0.175,0
2023-01-07T00:00,13.5,80,0,10,0.01,0.175,0
2023-01-07T01:00,12.8,83,0,9.7,0.01,0.175,0
2023-01-07T02:00,12.2,85,0,10.1,0,0.175,0
2023-01-07T03:00,11.7,86,0,9.4,0,0.176,0
2023-01-07T04:00,11.3,88,0,8.9,0,0.176,0
2023-01-07T05:00,10.6,93,0,7.9,0,0.175,0
2023-01-07T06:00,10.3,94,0,8.5,0.01,0.175,4
2023-01-07T07:00,11.8,87,0,9.7,0.03,0.175,127
2023-01-07T08:00,14,77,0,10,0.12,0.175,304.2
2023-01-07T09:00,16.2,68,0,10.8,0.23,0.175,474.6
2023-01-07T10:00,18.4,60,0,11.5,0.32,0.175,597.4
2023-01-07T11:00,20.1,54,0,12.3,0.39,0.174,655.7
2023-01-07T12:00,21.4,50,0,13,0.42,0.174,643.6
2023-01-07T13:00,22,48,0,13.7,0.4,0.173,565
2023-01-07T14:00,22.2,47,0,14,0.35,0.173,429.4
2023-01-07T15:00,21.7,49,0,13.7,0.25,0.173,253.7
2023-01-07T16:00,20.4,55,0,9.8,0.13,0.173,76.1
2023-01-07T17:00,16.7,72,0,8.3,0.04,0.177,0
2023-01-07T18:00,16,77,0,6.9,0.01,0.177,0
2023-01-07T19:00,15.3,81,0,7.7,0,0.177,0
2023-01-07T20:00,14.5,87,0,8.2,0,0.177,0
2023-01-07T21:00,14.1,89,0,7.8,0,0.177,0
2023-01-07T22:00,14.4,89,0,7.6,0,0.177,0
2023-01-07T23:00,14.4,89,0,9.5,0,0.177,0
2023-01-08T00:00,13.8,90,0,9.9,0,0.177,0
2023-01-08T01:00,13.1,91,0,10,0,0.177,0
2023-01-08T02:00,12.6,90,0,9.4,0,0.178,0
2023-01-08T03:00,12.2,89,0,9.1,0,0.178,0
2023-01-08T04:00,11.6,90,0,8.3,0,0.178,0
2023-01-08T05:00,11.2,93,0,8.1,0,0.18,0
2023-01-08T06:00,11,94,0,7.3,0.01,0.18,4.1
2023-01-08T07:00,12.4,87,0,8.9,0.03,0.18,125.6
2023-01-08T08:00,14.6,77,0,8.7,0.12,0.18,303.1
2023-01-08T09:00,17.1,68,0,9.1,0.23,0.18,474.7
2023-01-08T10:00,19.4,61,0,8.3,0.33,0.179,598.7
2023-01-08T11:00,21.3,56,0,9.4,0.4,0.179,655.9
2023-01-08T12:00,22.6,54,0,9.7,0.42,0.178,643.8
2023-01-08T13:00,23.3,53,0,11.2,0.4,0.178,565.2
2023-01-08T14:00,23.5,52,0,11.9,0.34,0.177,429.8
2023-01-08T15:00,23,54,0,12,0.24,0.177,251.1
2023-01-08T16:00,21.7,60,0,8.6,0.12,0.177,74.7
2023-01-08T17:00,19.1,74,0,7.3,0.04,0.18,0
2023-01-08T18:00,18.7,75,0,9,0.02,0.18,0
2023-01-08T19:00,18.2,75,0,9.8,0.02,0.18,0
2023-01-08T20:00,17.5,77,0,9.7,0.02,0.18,0
2023-01-08T21:00,16.9,78,0,10.7,0.02,0.18,0
2023-01-08T22:00,16.2,80,0,10.9,0.02,0.18,0
2023-01-08T23:00,15.5,82,0,10.8,0.01,0.181,0
2023-01-09T00:00,14.8,85,0,10.4,0.01,0.181,0
2023-01-09T01:00,14.1,88,0,10.1,0,0.181,0
2023-01-09T02:00,13.4,90,0,9.4,0,0.181,0
2023-01-09T03:00,12.8,92,0,9.1,0,0.181,0
2023-01-09T04:00,12.4,92,0,8.8,0,0.181,0
2023-01-09T05:00,12.2,93,0,10.2,0,0.18,0
2023-01-09T06:00,12,94,0,9.9,0.01,0.18,4.2
2023-01-09T07:00,13.4,86,0,9.4,0.04,0.18,122.3
2023-01-09T08:00,15.6,77,0,7.9,0.12,0.18,298.2
2023-01-09T09:00,18.2,68,0,8.6,0.24,0.179,468
2023-01-09T10:00,20.7,59,0,9.3,0.34,0.179,589.2
2023-01-09T11:00,22.6,53,0,9.2,0.41,0.178,647.9
2023-01-09T12:00,23.9,51,0,8.8,0.44,0.178,638.2
2023-01-09T13:00,24.7,50,0,8.4,0.41,0.177,561.7
2023-01-09T14:00,24.9,51,0,9.1,0.35,0.177,426.6
2023-01-09T15:00,24.5,52,0,9.1,0.24,0.177,253.1
2023-01-09T16:00,22.7,61,0,5.8,0.11,0.176,77.6
2023-01-09T17:00,20,72,0,7.6,0.04,0.178,0
2023-01-09T18:00,19.4,75,0,6.8,0.01,0.178,0
2023-01-09T19:00,18.7,78,0,7.6,0.01,0.178,0
2023-01-09T20:00,18.2,78,0,8.4,0.01,0.178,0
2023-01-09T21:00,17.6,79,0,8.6,0.01,0.178,0
2023-01-09T22:00,16.7,83,0,8.2,0,0.178,0
2023-01-09T23:00,15.7,87,0,7.9,0,0.178,0
2023-01-10T00:00,15,88,0,8.4,0,0.178,0
2023-01-10T01:00,14.5,87,0,9.1,0,0.178,0
2023-01-10T02:00,13.9,88,0,9,0,0.178,0
2023-01-10T03:00,13.3,90,0,8.3,0,0.178,0
2023-01-10T04:00,12.8,91,0,8.8,0,0.178,0
2023-01-10T05:00,12.8,88,0,9.1,0,0.182,0
2023-01-10T06:00,12.5,88,0,8,0.02,0.182,4.3
2023-01-10T07:00,13.9,83,0,9,0.04,0.182,126
2023-01-10T08:00,16,74,0,8.8,0.13,0.182,304.7
2023-01-10T09:00,18.5,65,0,9.9,0.25,0.182,477.3
2023-01-10T10:00,21,54,0,10.6,0.36,0.182,601.1
2023-01-10T11:00,23,45,0,9.9,0.43,0.181,661.4
2023-01-10T12:00,24.3,40,0,9.7,0.46,0.18,652.1
2023-01-10T13:00,25,38,0,10.3,0.44,0.18,574.2
2023-01-10T14:00,25.1,38,0,9.5,0.37,0.179,437.5
2023-01-10T15:00,24.6,40,0,7.8,0.26,0.179,260.7
2023-01-10T16:00,22,66,0,6.6,0.11,0.179,81.7
2023-01-10T17:00,22.7,48,0,5.4,0.06,0.175,0
2023-01-10T18:00,19.1,62,0,6.8,0.03,0.175,0
2023-01-10T19:00,17.3,70,0,8.2,0.02,0.175,0
2023-01-10T20:00,17.1,69,0,7.4,0.02,0.175,0
2023-01-10T21:00,16.5,71,0,7,0.01,0.175,0
2023-01-10T22:00,16.3,72,0,6.4,0.01,0.175,0
2023-01-10T23:00,15.5,76,0,6.6,0.01,0.175,0
2023-01-11T00:00,13.6,87,0,8.3,0,0.175,0
2023-01-11T01:00,14.3,83,0,10.3,0.01,0.175,0
2023-01-11T02:00,13.9,82,0,11.3,0.01,0.175,0
2023-01-11T03:00,13.3,85,0,10.1,0,0.175,0
2023-01-11T04:00,12.8,87,0,8.3,0,0.176,0
2023-01-11T05:00,12.4,91,0,6.5,0,0.176,0
2023-01-11T06:00,11.5,94,0,6.5,0.01,0.176,4.4
2023-01-11T07:00,13.7,86,0,7.2,0.04,0.176,126.2
2023-01-11T08:00,16.2,75,0,7.4,0.13,0.176,308.6
2023-01-11T09:00,18.9,66,0,10.2,0.25,0.175,482
2023-01-11T10:00,21.1,57,0,12.6,0.36,0.175,606.6
2023-01-11T11:00,22.8,51,0,11.3,0.43,0.175,666.7
2023-01-11T12:00,24,45,0,9.2,0.46,0.174,658.2
2023-01-11T13:00,24.7,40,0,9.4,0.44,0.174,582.9
2023-01-11T14:00,24.8,38,0,8.9,0.37,0.173,445.8
2023-01-11T15:00,24.2,40,0,7.6,0.26,0.173,268.3
2023-01-11T16:00,21.8,55,0,5.2,0.11,0.173,85.3
2023-01-11T17:00,19.2,61,0,7.3,0.06,0.173,0
2023-01-11T18:00,18.4,67,0,7.7,0.03,0.173,0
2023-01-11T19:00,17.3,72,0,7.9,0.02,0.173,0
2023-01-11T20:00,16.5,74,0,7.9,0.01,0.173,0
2023-01-11T21:00,15.7,77,0,7.4,0.01,0.173,0
2023-01-11T22:00,14.8,79,0,6.9,0,0.173,0
2023-01-11T23:00,14,82,0,6.6,0,0.173,0
2023-01-12T00:00,13.5,85,0,7.1,0,0.173,0
2023-01-12T01:00,13.1,88,0,7.3,0,0.173,0
2023-01-12T02:00,12.8,89,0,8.3,0,0.173,0
2023-01-12T03:00,12.5,89,0,8.3,0,0.173,0
2023-01-12T04:00,12.1,91,0,7.3,0,0.173,0
2023-01-12T05:00,10.9,95,0,8.1,0,0.167,0
2023-01-12T06:00,11,94,0,6.5,0.01,0.167,4.5
2023-01-12T07:00,13.2,87,0,5.6,0.03,0.167,124.6
2023-01-12T08:00,15.8,77,0,4,0.12,0.167,303.6
2023-01-12T09:00,18.8,64,0,3.1,0.24,0.167,475.2
2023-01-12T10:00,21.2,56,0,3.1,0.35,0.167,598.2
2023-01-12T11:00,23.1,51,0,4.7,0.42,0.166,658.6
2023-01-12T12:00,24.2,47,0,5.9,0.45,0.166,650.6
2023-01-12T13:00,24.9,45,0,6.3,0.42,0.166,573.8
2023-01-12T14:00,25.1,44,0,5.8,0.35,0.165,439.1
2023-01-12T15:00,24.9,44,0,4.7,0.24,0.165,264.8
2023-01-12T16:00,23.1,67,0,4.3,0.1,0.165,84.9
2023-01-12T17:00,22.5,51,0,4.2,0.05,0.17,0
2023-01-12T18:00,19.1,65,0,5.9,0.02,0.17,0
2023-01-12T19:00,17.6,72,0,7.4,0.02,0.17,0
2023-01-12T20:00,17.4,71,0,8.3,0.02,0.17,0
2023-01-12T21:00,16,77,0,7.2,0.01,0.171,0
2023-01-12T22:00,15.6,83,0,7.5,0,0.171,0
2023-01-12T23:00,14.8,89,0,10.3,0,0.171,0
2023-01-13T00:00,17.2,82,0,7.1,0,0.171,0
2023-01-13T01:00,16.7,85,0,1.1,0,0.171,0
2023-01-13T02:00,14,93,0,4.1,0,0.171,0
2023-01-13T03:00,13.5,95,0,5.4,0,0.171,0
2023-01-13T04:00,13.5,96,0,5.9,0,0.171,0
2023-01-13T05:00,14.3,95,0,5.5,0,0.178,0
2023-01-13T06:00,14.5,94,0,5.7,0.01,0.178,0
2023-01-13T07:00,16.8,87,0,8.4,0.04,0.178,117.6
2023-01-13T08:00,19.7,80,0,6.2,0.13,0.178,287.2
2023-01-13T09:00,22.3,76,0,8.8,0.25,0.177,450.3
2023-01-13T10:00,24.1,70,0,9,0.35,0.177,576.9
2023-01-13T11:00,25.6,64,0,9.2,0.42,0.177,631.1
2023-01-13T12:00,26.7,56,0,9.4,0.46,0.176,636
2023-01-13T13:00,27.4,50,0,9.7,0.44,0.175,562.8
2023-01-13T14:00,27.7,47,0,9.1,0.38,0.175,431.5
2023-01-13T15:00,27.4,45,0,7.9,0.27,0.175,260.5
2023-01-13T16:00,25.3,55,0,5.6,0.12,0.174,85
2023-01-13T17:00,22.8,66,0,6.2,0.05,0.168,0
2023-01-13T18:00,21.6,75,0,9.6,0.02,0.168,0
2023-01-13T19:00,20.5,84,0,10.6,0.01,0.168,0
2023-01-13T20:00,19.7,87,0,10.2,0,0.169,0
2023-01-13T21:00,19,91,0,9.1,0,0.169,0
2023-01-13T22:00,18.6,94,0,10,0,0.169,0
2023-01-13T23:00,18.3,96,0,9.6,0,0.169,0
2023-01-14T00:00,18.1,98,0,8.2,0,0.169,0
2023-01-14T01:00,17.8,98,0,6.9,0,0.169,0
2023-01-14T02:00,17.3,99,0,6.1,0,0.169,0
2023-01-14T03:00,16.9,100,0,9,0,0.169,0
2023-01-14T04:00,18.6,100,0,5.4,0,0.169,0
2023-01-14T05:00,18.1,100,0,0,0,0.169,0
2023-01-14T06:00,18.9,100,0,1.6,0.01,0.169,0
2023-01-14T07:00,19.6,99,0,2.5,0.02,0.169,46.4
2023-01-14T08:00,20.9,92,0,6,0.07,0.169,115.7
2023-01-14T09:00,22.7,79,0,5.9,0.17,0.169,288.4
2023-01-14T10:00,24.2,73,0,4.3,0.31,0.169,490.1
2023-01-14T11:00,25.7,67,0,4,0.42,0.169,634.3
2023-01-14T12:00,26.7,62,0,5.8,0.45,0.168,632.3
2023-01-14T13:00,27.4,59,0,6.9,0.42,0.168,548.9
2023-01-14T14:00,27.7,53,0,6,0.35,0.168,417.6
2023-01-14T15:00,27.5,53,0,5,0.23,0.167,245.8
2023-01-14T16:00,25.9,70,0,4.3,0.11,0.167,86.3
2023-01-14T17:00,23.4,74,0,6.2,0.04,0.168,0
2023-01-14T18:00,22.5,79,0,7.7,0.01,0.168,0
2023-01-14T19:00,21.9,82,0,10.8,0.02,0.168,0
2023-01-14T20:00,20.9,87,0,6.6,0,0.168,0
2023-01-14T21:00,19,94,0,7.1,0,0.168,0
2023-01-14T22:00,20.2,89,0,3.1,0,0.168,0
2023-01-14T23:00,19.6,92,0,3.9,0,0.168,0
2023-01-15T00:00,18.3,96,0,5.5,0,0.169,0
2023-01-15T01:00,19.1,94,0,3.7,0,0.169,0
2023-01-15T02:00,17.4,99,0,5.4,0,0.169,0
2023-01-15T03:00,17.4,99,0,6.8,0,0.169,0
2023-01-15T04:00,17.4,99,0,8.3,0,0.169,0
2023-01-15T05:00,17.6,100,0,7,0,0.169,0
2023-01-15T06:00,18.1,99,0,8.1,0.01,0.169,0
2023-01-15T07:00,18.9,97,0,9.8,0.03,0.169,66
2023-01-15T08:00,20.7,88,0,10.6,0.11,0.169,219.9
2023-01-15T09:00,23,77,0,9,0.25,0.169,449.3
2023-01-15T10:00,25,64,0,9.3,0.37,0.168,584.6
2023-01-15T11:00,26.3,52,0,9.4,0.45,0.168,647.8
2023-01-15T12:00,27.1,48,0,8.8,0.48,0.167,641.3
2023-01-15T13:00,27.5,44,0,7.9,0.45,0.167,567.9
2023-01-15T14:00,27.3,43,0,7.9,0.36,0.167,403.8
2023-01-15T15:00,26.6,43,0,8.3,0.26,0.166,238.3
2023-01-15T16:00,25.3,48,0,7.6,0.14,0.166,80.1
2023-01-15T17:00,22.3,61,0,6.4,0.06,0.166,0
2023-01-15T18:00,22,63,0,8.6,0.04,0.166,0
2023-01-15T19:00,20.8,68,0,8,0.03,0.166,0
2023-01-15T20:00,19.8,73,0,7.9,0.02,0.166,0
2023-01-15T21:00,19.3,75,0,8.1,0.02,0.166,0
2023-01-15T22:00,18.8,77,0,7.6,0.01,0.166,0
2023-01-15T23:00,18.5,81,0,6.1,0,0.166,0
2023-01-16T00:00,18.3,84,0,5.7,0,0.166,0
2023-01-16T01:00,17.9,84,0,8,0,0.166,0
2023-01-16T02:00,17.9,78,0,9.7,0.02,0.166,0
2023-01-16T03:00,17.4,80,0,11.7,0.02,0.166,0
2023-01-16T04:00,17.4,79,0,14.5,0.03,0.167,0
2023-01-16T05:00,16.2,83,0,14,0.02,0.168,0
2023-01-16T06:00,15.7,84,0,11.6,0.03,0.168,0
2023-01-16T07:00,16.5,80,0,10.6,0.05,0.168,114.2
2023-01-16T08:00,18.3,71,0,10.6,0.14,0.168,284.8
2023-01-16T09:00,20.4,60,0,11.4,0.25,0.168,436.8
2023-01-16T10:00,21.1,57,0,10.3,0.24,0.168,350.8
2023-01-16T11:00,21.7,57,0,8.8,0.23,0.168,297.3
2023-01-16T12:00,23.6,53,0,6.6,0.39,0.167,563.8
2023-01-16T13:00,24.3,52,0,5,0.39,0.167,538.1
2023-01-16T14:00,24.6,52,0,3.7,0.33,0.166,436
2023-01-16T15:00,24.3,53,0,3.9,0.23,0.166,265
2023-01-16T16:00,23.2,73,0,2.2,0.09,0.166,88.3
2023-01-16T17:00,20.7,67,0,6.5,0.05,0.163,0
2023-01-16T18:00,19.9,70,0,8.8,0.03,0.164,0
2023-01-16T19:00,18.6,76,0,6.9,0.01,0.164,0
2023-01-16T20:00,18,79,0,7.2,0.01,0.164,0
2023-01-16T21:00,17.5,82,0,8.2,0.01,0.164,0
2023-01-16T22:00,16.9,85,0,7.8,0,0.164,0
2023-01-16T23:00,16.2,89,0,6.6,0,0.164,0
2023-01-17T00:00,15.5,92,0,6.2,0,0.164,0
2023-01-17T01:00,15,93,0,6,0,0.164,0
2023-01-17T02:00,14.9,94,0,5.5,0,0.164,0
2023-01-17T03:00,14.6,95,0,5.3,0,0.164,0
2023-01-17T04:00,14.4,96,0,7,0,0.164,0
2023-01-17T05:00,14.2,96,0,7,0,0.166,0
2023-01-17T06:00,14,96,0,7.2,0.01,0.166,0
2023-01-17T07:00,15.2,90,0,8.3,0.03,0.166,117.7
2023-01-17T08:00,17.4,79,0,8.7,0.13,0.166,289.9
2023-01-17T09:00,20,68,0,9.7,0.25,0.166,459.6
2023-01-17T10:00,22.1,60,0,9.1,0.35,0.166,583.7
2023-01-17T11:00,23.4,57,0,6.6,0.42,0.165,647
2023-01-17T12:00,24.4,55,0,2.9,0.43,0.165,640.7
2023-01-17T13:00,25.2,52,0,1.5,0.38,0.164,528.9
2023-01-17T14:00,25.2,50,0,3.3,0.27,0.164,330.7
2023-01-17T15:00,25.2,48,0,4.5,0.21,0.164,225.5
2023-01-17T16:00,24.3,53,0,1.8,0.1,0.164,87.2
2023-01-17T17:00,20.8,69,0,7.2,0.05,0.166,0
2023-01-17T18:00,20,72,0,7.7,0.02,0.166,0
2023-01-17T19:00,18.8,78,0,6.5,0.01,0.166,0
2023-01-17T20:00,18.2,81,0,6.5,0,0.167,0
2023-01-17T21:00,17.1,88,0,6.2,0,0.167,0
2023-01-17T22:00,16.9,89,0,5.6,0,0.167,0
2023-01-17T23:00,16.4,92,0,5.9,0,0.167,0
2023-01-18T00:00,16,93,0,5.8,0,0.167,0
2023-01-18T01:00,16.2,92,0,6.8,0,0.167,0
2023-01-18T02:00,16.2,91,0,7.9,0,0.167,0
2023-01-18T03:00,16,90,0,8.4,0,0.167,0
2023-01-18T04:00,16.1,88,0.1,8.2,0,0.168,0
2023-01-18T05:00,15.9,88,0.5,8.7,0,0.168,0
2023-01-18T06:00,15.4,90,0,7,0.02,0.168,0
2023-01-18T07:00,16.5,84,0,6.4,0.04,0.168,114.1
2023-01-18T08:00,18.5,75,0,7.4,0.13,0.168,270.8
2023-01-18T09:00,20.5,66,0,9.4,0.22,0.167,384.4
2023-01-18T10:00,22.1,60,0,8.7,0.3,0.167,485
2023-01-18T11:00,23.5,56,0,6.8,0.39,0.167,596.9
2023-01-18T12:00,24.4,55,0,4.4,0.43,0.166,636.9
2023-01-18T13:00,25.1,54,0,3.1,0.41,0.166,564.9
2023-01-18T14:00,25,54,0,5.4,0.25,0.166,286.6
